id_solotodo,categoria_solotodo,marca,modelo,nombre_completo,tipo,combustible,consumo_bruto,rendimiento_n,cop_calor,poder_calorifico_bruto,rango_calefaccion,precio_max_c_iva_clp,tienda_precio_max,url_tienda_precio_max,precio_oferta_tienda_max_clp,precio_min_c_iva_clp,tienda_precio_min,num_tiendas_activas,tiendas_detalle,costo_instalacion_c_iva,mantencion_c_iva,otros,url_solotodo
386240,Estufas,Ursus Trotter,UT K9-T,Ursus Trotter UT K9-T,Calefactor Óleo-eléctrico,Electricidad,2.00 kWh/hora (2000 W),"1,0 (100%)",-,2000 W,20 m2,74990,Easy,https://www.easy.cl/calefactor-oleo-ut-k9-t-blanco-1513469/p,74990,72990,Mercado Libre,4,"Paris: $72,990 | Easy: $74,990 | ABC: $74,990 | Mercado Libre: $72,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Peso: 7.0 kg | Dimensiones: 370 x 630 x 140 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/386240
200044,Estufas,Kendal,KCE-96S,Kendal KCE-96S,Estufa Eléctrica,Electricidad,1.80 kWh/hora (1800 W),"1,0 (100%)",-,1800 W,18 m2,74990,Falabella,https://www.falabella.com/falabella-cl/product/16737179/Estufa-Electrica-1800W-Kce-96S-Kendal/16737179,74990,74990,Falabella,1,"Falabella: $74,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 467001 | Peso: 4.8 kg | Dimensiones: 322 x 523 x 180 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/200044
64007,Estufas,Airolite,CO-RP 2000 II (Negro),Airolite CO-RP 2000 II (Negro),Convector Eléctrico,Electricidad,2.00 kWh/hora (2000 W),"1,0 (100%)",-,2000 W / 1720 Kcal/h / 6824 BTU/h,No especificado,72990,Paris,https://www.paris.cl/convector-panel-espejo-airolite-2000-w-co-rp-2000-ii-negro-732838999.html,72990,63990,Sodimac,3,"Paris: $72,990 | Sodimac: $63,990 | Easy: $69,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 302161 | Peso: 9.2 kg | Dimensiones: 940 x 550 x 130 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/64007
37777,Estufas,Airolite,HTC2013,Airolite HTC2013,Termoventilador Eléctrico,Electricidad,2.00 kWh/hora (2000 W),"1,0 (100%)",-,2000 W,50 m3,70990,Travel Tienda,https://tienda.travel.cl/airolite/pack-termoventilador-airolite-cer%C3%A1mico-htc-2013-oscilante/SKU131714,70990,35990,Easy,3,"Easy: $35,990 | Falabella: $44,990 | Travel Tienda: $70,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 221620 | Dimensiones: 245 x 540 x 175 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/37777
245525,Estufas,Loven,IH1500-WIFI,Loven IH1500-WIFI,Chimenea Eléctrica Decorativa,Electricidad,1.50 kWh/hora (1500 W),"1,0 (100%)",-,1500 W,40 m2,69995,Ripley,https://simple.ripley.cl/estufa-electrica-loven-ih1500pro-1500w-wifi-infrarroja-2000399037784p,55996,69995,Ripley,1,"Ripley: $69,995",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 493833 | Peso: 6.0 kg | Dimensiones: 390 x 380 x 350 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/245525
38063,Estufas,Toyotomi,MH1577,Toyotomi MH1577,Termoventilador Eléctrico,Electricidad,1.50 kWh/hora (1500 W),"1,0 (100%)",-,1500 W,20 m2,69990,Falabella,"https://www.falabella.com/falabella-cl/product/4433203/Termoventilador-1,5-kW-MH-1577-Toyotomi/4433203",69990,69990,Tienda Toyotomi,2,"Falabella: $69,990 | Tienda Toyotomi: $69,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 149789 | Dimensiones: 265 x 312 x 145 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/38063
272652,Estufas,Thomas,TH-CH38,Thomas TH-CH38,Calefactor Eléctrico Cerámico / PTC,Electricidad,2.20 kWh/hora (2200 W),"1,0 (100%)",-,2200 W / 1892 Kcal/h,50 m2,69990,ABC,https://www.abc.cl/termoventilador-thomas-th-ch38/28391382.html,69990,49990,Mercado Libre (COMERCIALIZADORALOSROBLESLT),2,"ABC: $69,990 | Mercado Libre (COMERCIALIZADORALOSROBLESLT): $49,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 550349 | Dimensiones: N/A mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/272652
273582,Estufas,Kendal,Mica Efficient 02,Kendal Mica Efficient 02,Estufa Eléctrica,Electricidad,2.00 kWh/hora (2000 W),"1,0 (100%)",-,2000 W,20 m2,69990,Falabella,https://www.falabella.com/falabella-cl/product/17391032/CALENTADOR-KEM-EFFICIENT02KENDALKEM-EFFICIENT02/17391032,69990,69990,Easy,2,"Falabella: $69,990 | Easy: $69,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 0 | Peso: 3.8 kg | Dimensiones: 550 x 455 x 250 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/273582
189349,Estufas,BetterLife,PTC F RCW (BLPT1500W / BLPTC1500W ),BetterLife PTC F RCW (BLPT1500W / BLPTC1500W ),Termoventilador Eléctrico,Electricidad,1.50 kWh/hora (1500 W),"1,0 (100%)",-,1500 W,15 m2,69990,Falabella Marketplace (OXIMIXO),https://www.falabella.com/falabella-cl/product/152405734/termoventilador-digital-wifi-15-m/152405735,64990,64990,Travel Tienda,2,"Travel Tienda: $64,990 | Falabella Marketplace (OXIMIXO): $69,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 180266 | Peso: 3.0 kg | Dimensiones: 170 x 400 x 150 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/189349
38025,Estufas,Alcazar,Roble (Burdeo),Alcazar Roble (Burdeo),Chimenea Eléctrica Decorativa,Electricidad,1.68 kWh/hora (1680 W),"1,0 (100%)",-,1680 W,20 m2,69990,Falabella Marketplace (ALCAZAR),https://www.falabella.com/falabella-cl/product/129137456/Estufa-Electrica-Roble/129137457,69990,69990,Falabella Marketplace (ALCAZAR),1,"Falabella Marketplace (ALCAZAR): $69,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 295433 | Peso: 9.7 kg | Dimensiones: 410 x 550 x 270 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/38025
61947,Estufas,Anwo,Panel Eléctrico 1500W Wi-Fi (HOM1500PWF),Anwo Panel Eléctrico 1500W Wi-Fi (HOM1500PWF),Convector Eléctrico,Electricidad,1.50 kWh/hora (1500 W),"1,0 (100%)",-,1500 W / 1290 Kcal/h / 5118 BTU/h,50 m2,69990,Falabella Marketplace (Anwo),https://www.falabella.com/falabella-cl/product/121643688/Calefactor-Estufa-Electrica-Portatil-Anwo-Convectivo-Liso-1500W-Wifi/121643689,69990,69990,Falabella Marketplace (Anwo),1,"Falabella Marketplace (Anwo): $69,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 297158 | Peso: 4.8 kg | Dimensiones: 760 x 380 x 90 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/61947
251052,Estufas,Genérico,Insta Heater (INH04),Genérico Insta Heater (INH04),Estufa Eléctrica,Electricidad,0.60 kWh/hora (600 W),"1,0 (100%)",-,600 W,23 m2,69990,Travel Tienda,https://tienda.travel.cl/calefactores/calefactor-de-pared-swiss-trading-group-insta-heater-dos-unidades/SKU105596,69990,69990,Travel Tienda,1,"Travel Tienda: $69,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 508272 | Dimensiones: 140 x 140 x 110 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/251052
221284,Estufas,Anwo,NDFL.600A,Anwo NDFL.600A,Convector Eléctrico,Electricidad,0.60 kWh/hora (600 W),"1,0 (100%)",-,600 W,12 m2,69990,Easy,https://www.easy.cl/panel-electrico-ndfl600a-600w-wifi-blanco-1403946/p,69990,69990,Easy,1,"Easy: $69,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 486268 | Peso: 3.5 kg | Dimensiones: 450 x 400 x 70 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/221284
140603,Estufas,Calma,Green PG4000,Calma Green PG4000,Convector Eléctrico,Electricidad,1.00 kWh/hora (1000 W),"1,0 (100%)",-,1000 W,12 m2,69990,Hites,https://www.hites.com/panel-calefactor-calma-pg4000-938099001.html,69990,69990,Hites,1,"Hites: $69,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 410581 | Peso: 5.1 kg | Dimensiones: 590 x 490 x 110 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/140603
38485,Estufas,Ursus Trotter,HMC-2000,Ursus Trotter HMC-2000,Convector Eléctrico,Electricidad,2.00 kWh/hora (2000 W),"1,0 (100%)",-,2000 W / 1720 Kcal/h / 6824 BTU/h,21 m2,69990,Hites,https://www.hites.com/convector-ursus-trotter-hmc-2000-794663001.html,69990,69990,Hites,1,"Hites: $69,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 254615 | Peso: 4.0 kg | Dimensiones: 680 x 440 x 170 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/38485
135106,Estufas,Kaltemp,Wally One O 600 WIFI,Kaltemp Wally One O 600 WIFI,Convector Eléctrico,Electricidad,0.60 kWh/hora (600 W),"1,0 (100%)",-,600 W,6 m2,68990,Travel Tienda,https://tienda.travel.cl/calefacci%C3%B3n/convector-electrico-kaltemp-wally-one-wifi-600/SKU65334,68990,68990,Travel Tienda,1,"Travel Tienda: $68,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 389086 | Dimensiones: 450 x 400 x 70 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/135106
38059,Estufas,Kendal,NSB120K6,Kendal NSB120K6,Calefactor Eléctrico Infrarrojo,Electricidad,1.00 kWh/hora (1000 W),"1,0 (100%)",-,1000 W / 860 Kcal/h / 3412 BTU/h,12 m2,67990,Falabella,https://www.falabella.com/falabella-cl/product/4955032/Estufa-Electrica-1000-Watts-Nsb-120K6-C-R-Kendal/4955032,67990,67990,Falabella,1,"Falabella: $67,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 209605 | Peso: 2.7 kg | Dimensiones: 295 x 725 x 165 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/38059
383574,Estufas,Midea,NTH20-21BK,Midea NTH20-21BK,Termoventilador Eléctrico,Electricidad,2.00 kWh/hora (2000 W),"1,0 (100%)",-,2000 W,10 m2,65990,Hites,https://www.hites.com/termoventilador-midea-nth20-21bk-972101001.html,65990,65990,Hites,1,"Hites: $65,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 568098 | Peso: 2.8 kg | Dimensiones: 209 x 603 x 199 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/383574
136234,Estufas,Sindelen,EEC-6000NW,Sindelen EEC-6000NW,Calefactor Eléctrico Infrarrojo,Electricidad,0.95 kWh/hora (950 W),"1,0 (100%)",-,950 W / 3400 BTU/h,17 m2,64990,Ripley,https://simple.ripley.cl/calefactor-carbono-sindelen-wifi-eec-6000nw-2000390600192p,58491,55990,Falabella,6,"Paris: $62,990 | Falabella: $55,990 | Easy: $59,990 | Hites: $62,990 | Ripley: $64,990 (+1 más)",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 366162 | Peso: 6.0 kg | Dimensiones: 360 x 975 x 330 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/136234
386238,Estufas,Ursus Trotter,UT K7-T,Ursus Trotter UT K7-T,Calefactor Óleo-eléctrico,Electricidad,1.50 kWh/hora (1500 W),"1,0 (100%)",-,1500 W,15 m2,64990,ABC,https://www.abc.cl/calefactor-electrico-ursus-trotter-ut-k7-t-1.500-w-blanco/29165564.html,64990,59675,Mercado Libre,2,"ABC: $64,990 | Mercado Libre: $59,675",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Peso: 7.0 kg | Dimensiones: 370 x 630 x 140 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/386238
112315,Estufas,Würden,HBH-2007F,Würden HBH-2007F,Termoventilador Eléctrico,Electricidad,2.00 kWh/hora (2000 W),"1,0 (100%)",-,2000 W,No especificado,64990,Sodimac,https://www.sodimac.cl/sodimac-cl/articulo/110009788/product/110009789,64990,64990,Sodimac,1,"Sodimac: $64,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 377116 | Peso: 1.0 kg | Dimensiones: 195 x 460 x 130 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/112315
38333,Estufas,Ursus Trotter,UT N10 2000 (Blanca),Ursus Trotter UT N10 2000 (Blanca),Convector Eléctrico,Electricidad,2.00 kWh/hora (2000 W),"1,0 (100%)",-,2000 W,21 m2,64990,Falabella,https://www.falabella.com/falabella-cl/product/16178880/Estufa-Electrica-2.0-Kw-N10-2.0Kw-Ursus-Trotter/16178880,64990,64990,Sodimac,2,"Falabella: $64,990 | Sodimac: $64,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 219159 | Peso: 15.0 kg | Dimensiones: 680 x 440 x 170 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/38333
270909,Estufas,Thomas,TH-CV52,Thomas TH-CV52,Convector Eléctrico,Electricidad,2.00 kWh/hora (2000 W),"1,0 (100%)",-,2000 W,No especificado,59990,Mercado Libre (COMERCIALIZADORALOSROBLESLT),https://www.mercadolibre.cl/p/MLC47640595?pdp_filters=official_store:all,59990,34990,Sodimac,2,"Mercado Libre (COMERCIALIZADORALOSROBLESLT): $59,990 | Sodimac: $34,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 468739 | Dimensiones: 575 x 418 x 20 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/270909
106550,Estufas,Airolite,Vintage HT RETRO 2000N,Airolite Vintage HT RETRO 2000N,Termoventilador Eléctrico,Electricidad,2.00 kWh/hora (2000 W),"1,0 (100%)",-,2000 W / 1720 Kcal/h / 6824 BTU/h,No especificado,59990,ABC,https://www.abc.cl/termoventilador-airolite-ht-retro-2000n-2000w/23842734.html,59990,34990,Hites,6,"Easy: $38,990 | Sodimac: $37,990 | ABC: $59,990 | Hites: $34,990 | Falabella: $49,990 (+1 más)",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 375523 | Peso: 1.9 kg | Dimensiones: 300 x 307 x 153 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/106550
270326,Estufas,Toyotomi,Swing MH-1500,Toyotomi Swing MH-1500,Termoventilador Eléctrico,Electricidad,1.50 kWh/hora (1500 W),"1,0 (100%)",-,1500 W,No especificado,59990,Tienda Toyotomi,https://toyotomi.cl/product/termoventilador-swing-1-500-w-mh-1500/,59990,59990,Tienda Toyotomi,1,"Tienda Toyotomi: $59,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 523369 | Dimensiones: N/A mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/270326
386988,Estufas,Ursus Trotter,UT HFK-2000T,Ursus Trotter UT HFK-2000T,Convector Eléctrico,Electricidad,2.00 kWh/hora (2000 W),"1,0 (100%)",-,2000 W,20 m2,59990,ABC,https://www.abc.cl/calefactor-electrico-ursus-trotter-ut-hfk-2000t-2.000-w-blanco/29165599.html,59990,53641,Mercado Libre,3,"Paris: $54,990 | ABC: $59,990 | Mercado Libre: $53,641",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 580453 | Peso: 4.0 kg | Dimensiones: 620 x 380 x 140 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/386988
140578,Estufas,Airolite,CO-DE 2000,Airolite CO-DE 2000,Convector Eléctrico,Electricidad,2.00 kWh/hora (2000 W),"1,0 (100%)",-,2000 W,20 m2,59990,Hites,https://www.hites.com/convector-electrico-airolite-co-de-2000-886222001.html,59990,57990,Paris,2,"Paris: $57,990 | Hites: $59,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 423861 | Dimensiones: 640 x 435 x 229 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/140578
136227,Estufas,Kendal,KO-1500,Kendal KO-1500,Calefactor Óleo-eléctrico,Electricidad,1.50 kWh/hora (1500 W),"1,0 (100%)",-,1500 W,No especificado,59990,Falabella,"https://www.falabella.com/falabella-cl/product/16121627/Estufa-Electrica-1,5-kW-KO-1500-Kendal/16121627",59990,59990,Falabella,1,"Falabella: $59,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 427017 | Dimensiones: N/A mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/136227
78813,Estufas,Kendal,KCL-06,Kendal KCL-06,Convector Eléctrico,Electricidad,2.00 kWh/hora (2000 W),"1,0 (100%)",-,2000 W / 1720 Kcal/h / 6824 BTU/h,18 m2,59990,Falabella,https://www.falabella.com/falabella-cl/product/8464093/Estufa-Electrica-6800-Watts-Kcl-06-Kendal/8464093,59990,59990,Falabella,1,"Falabella: $59,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Peso: 3.1 kg | Dimensiones: 650 x 360 x 130 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/78813
38026,Estufas,Kendal,NSB120K5 (Champagne),Kendal NSB120K5 (Champagne),Calefactor Eléctrico Infrarrojo,Electricidad,1.00 kWh/hora (1000 W),"1,0 (100%)",-,1000 W,18 m2,59990,Precio referencia SoloTodo,,59990,59990,Precio referencia SoloTodo,0,,$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 208283 | Peso: 2.5 kg | Dimensiones: 295 x 725 x 165 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/38026
247234,Estufas,Kioto,CE2470,Kioto CE2470,Calefactor Eléctrico Infrarrojo,Electricidad,1.50 kWh/hora (1500 W),"1,0 (100%)",-,1500 W,25 m2,59500,ABC,https://www.abc.cl/estufa-infrarojo-kioto-ce2470/27409610.html,59500,59500,ABC,1,"ABC: $59,500",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 514162 | Peso: 6.3 kg | Dimensiones: 385 x 355 x 290 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/247234
140601,Estufas,Calma,PTC 4000 Flame,Calma PTC 4000 Flame,Termoventilador Eléctrico,Electricidad,2.00 kWh/hora (2000 W),"1,0 (100%)",-,2000 W,18 m2,58990,Hites,https://www.hites.com/chimenea-electrica-calma-ptc4000-889042001.html,58990,58990,Hites,1,"Hites: $58,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 409100 | Peso: 3.6 kg | Dimensiones: 202 x 897 x 202 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/140601
140605,Estufas,Calma,CD 2500,Calma CD 2500,Convector Eléctrico,Electricidad,2.00 kWh/hora (2000 W),"1,0 (100%)",-,2000 W,20 m2,57990,Hites,https://www.hites.com/convector-calma-cd2500-889044001.html,57990,57990,Hites,1,"Hites: $57,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 407224 | Peso: 4.8 kg | Dimensiones: 740 x 480 x 130 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/140605
109663,Estufas,Loven,LOV-600D,Loven LOV-600D,Calefactor Eléctrico Infrarrojo,Electricidad,0.60 kWh/hora (600 W),"1,0 (100%)",-,600 W,15 m2,54990,Ripley,https://simple.ripley.cl/estufa-electrica-loven-lov-600d-fibra-de-carbono-600w-2000382875874p,49491,54990,Ripley,1,"Ripley: $54,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 375621 | Dimensiones: 300 x 830 x 300 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/109663
38122,Estufas,Biocalor,Biofabric,Biocalor Biofabric,Convector Eléctrico,Electricidad,0.37 kWh/hora (370 W),"1,0 (100%)",-,370 W,No especificado,54990,Lider,https://www.lider.cl/ip/calefaccion/panel-electrico-biofabric-biocalor/00780464663000,54990,52990,Paris,2,"Paris: $52,990 | Lider: $54,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 221710 | Peso: 2.2 kg | Dimensiones: 600 x 600 x 40 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/38122
141448,Estufas,Calma,EC1000,Calma EC1000,Calefactor Eléctrico Infrarrojo,Electricidad,1.00 kWh/hora (1000 W),"1,0 (100%)",-,1000 W,No especificado,54990,Hites,https://www.hites.com/estufa-fibra-de-carbono-calma-ec1000-889043001.html,54990,54990,Hites,1,"Hites: $54,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 407449 | Peso: 3.6 kg | Dimensiones: 295 x 165 x 165 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/141448
136232,Estufas,Airolite,HTC 2022 RC,Airolite HTC 2022 RC,Termoventilador Eléctrico,Electricidad,2.00 kWh/hora (2000 W),"1,0 (100%)",-,2000 W,20 m2,54990,Paris,https://www.paris.cl/termoventilador-ceramico-digital-2000w-htc-2022rc-617804999.html,54990,54990,Paris,1,"Paris: $54,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 423337 | Peso: 2.3 kg | Dimensiones: 190 x 610 x 190 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/136232
78810,Estufas,Kendal,KPTC-2068,Kendal KPTC-2068,Calefactor Eléctrico Cerámico / PTC,Electricidad,2.00 kWh/hora (2000 W),"1,0 (100%)",-,2000 W / 1720 Kcal/h / 6824 BTU/h,18 m2,52990,Easy,https://www.easy.cl/calefactor-ptc-2000w-kpt-2068-negro-1382655/p,52990,46990,Travel Tienda,3,"Falabella: $49,990 | Travel Tienda: $46,990 | Easy: $52,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 337585 | Peso: 17.6 kg | Dimensiones: 190 x 487 x 176 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/78810
44242,Estufas,Kendal,KC-0404,Kendal KC-0404,Calefactor Eléctrico Infrarrojo,Electricidad,0.90 kWh/hora (900 W),"1,0 (100%)",-,900 W / 774 Kcal/h / 3071 BTU/h,12 m2,52990,Falabella,https://www.falabella.com/falabella-cl/product/6311034/Estufa-Electrica-0.9-kW-KC-0404-Kendal/6311034,52990,52990,Falabella,1,"Falabella: $52,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 256992 | Peso: 4.0 kg | Dimensiones: 315 x 640 x 260 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/44242
273581,Estufas,Kendal,Mica Efficient 04,Kendal Mica Efficient 04,Estufa Eléctrica,Electricidad,0.90 kWh/hora (900 W),"1,0 (100%)",-,900 W,10 m2,52990,Falabella,https://www.falabella.com/falabella-cl/product/17391033/CALEFACTOR-MICA-KEM-EFFICIENT04KENDALKEM-EFFICIENT04/17391033,52990,52990,Falabella,1,"Falabella: $52,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 552594 | Peso: 3.0 kg | Dimensiones: 776 x 310 x 285 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/273581
